Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"FS","Suite of Food Security Indicators","380","Italy","6132","Value","210081F","Number of moderately or severely food insecure female adults (million) (3-year average)","20192021","2019-2021","millions","1.4","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","61321","Confidence interval: Lower bound","210081F","Number of moderately or severely food insecure female adults (million) (3-year average)","20192021","2019-2021","millions","0.8","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","61322","Confidence interval: Upper bound","210081F","Number of moderately or severely food insecure female adults (million) (3-year average)","20192021","2019-2021","millions","2","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20002002","2000-2002","%","19.6","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","22.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","23.3","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","22.4","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20042006","2004-2006","%","21.6","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20052007","2005-2007","%","22.1","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20062008","2006-2008","%","22","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20072009","2007-2009","%","23","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20082010","2008-2010","%","23.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20092011","2009-2011","%","25.2","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20102012","2010-2012","%","24.9","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20112013","2011-2013","%","25.9","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20122014","2012-2014","%","27.9","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20132015","2013-2015","%","29.7","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20142016","2014-2016","%","30.8","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20152017","2015-2017","%","32.8","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20162018","2016-2018","%","35.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20172019","2017-2019","%","38.1","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20182020","2018-2020","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20192021","2019-2021","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21034","Percent of arable land equipped for irrigation (percent) (3-year average)","20002002","2000-2002","%","46.6","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21034","Percent of arable land equipped for irrigation (percent) (3-year average)","20012003","2001-2003","%","48","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21034","Percent of arable land equipped for irrigation (percent) (3-year average)","20022004","2002-2004","%","49.1","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21034","Percent of arable land equipped for irrigation (percent) (3-year average)","20032005","2003-2005","%","50.3","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21034","Percent of arable land equipped for irrigation (percent) (3-year average)","20042006","2004-2006","%","51.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21034","Percent of arable land equipped for irrigation (percent) (3-year average)","20052007","2005-2007","%","53.2","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21034","Percent of arable land equipped for irrigation (percent) (3-year average)","20062008","2006-2008","%","53.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21034","Percent of arable land equipped for irrigation (percent) (3-year average)","20072009","2007-2009","%","53.7","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21034","Percent of arable land equipped for irrigation (percent) (3-year average)","20082010","2008-2010","%","53.1","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21034","Percent of arable land equipped for irrigation (percent) (3-year average)","20092011","2009-2011","%","54.8","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21034","Percent of arable land equipped for irrigation (percent) (3-year average)","20102012","2010-2012","%","54.9","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21034","Percent of arable land equipped for irrigation (percent) (3-year average)","20112013","2011-2013","%","56.8","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21034","Percent of arable land equipped for irrigation (percent) (3-year average)","20122014","2012-2014","%","57.9","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21034","Percent of arable land equipped for irrigation (percent) (3-year average)","20132015","2013-2015","%","60.2","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21034","Percent of arable land equipped for irrigation (percent) (3-year average)","20142016","2014-2016","%","61.2","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21034","Percent of arable land equipped for irrigation (percent) (3-year average)","20152017","2015-2017","%","61.6","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21034","Percent of arable land equipped for irrigation (percent) (3-year average)","20162018","2016-2018","%","61.4","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21034","Percent of arable land equipped for irrigation (percent) (3-year average)","20172019","2017-2019","%","60.7","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21034","Percent of arable land equipped for irrigation (percent) (3-year average)","20182020","2018-2020","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21034","Percent of arable land equipped for irrigation (percent) (3-year average)","20192021","2019-2021","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21033","Value of food imports in total merchandise exports (percent) (3-year average)","20002002","2000-2002","%","6","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21033","Value of food imports in total merchandise exports (percent) (3-year average)","20012003","2001-2003","%","6","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21033","Value of food imports in total merchandise exports (percent) (3-year average)","20022004","2002-2004","%","7","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21033","Value of food imports in total merchandise exports (percent) (3-year average)","20032005","2003-2005","%","7","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21033","Value of food imports in total merchandise exports (percent) (3-year average)","20042006","2004-2006","%","7","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21033","Value of food imports in total merchandise exports (percent) (3-year average)","20052007","2005-2007","%","6","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21033","Value of food imports in total merchandise exports (percent) (3-year average)","20062008","2006-2008","%","6","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21033","Value of food imports in total merchandise exports (percent) (3-year average)","20072009","2007-2009","%","7","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21033","Value of food imports in total merchandise exports (percent) (3-year average)","20082010","2008-2010","%","7","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21033","Value of food imports in total merchandise exports (percent) (3-year average)","20092011","2009-2011","%","7","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21033","Value of food imports in total merchandise exports (percent) (3-year average)","20102012","2010-2012","%","7","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21033","Value of food imports in total merchandise exports (percent) (3-year average)","20112013","2011-2013","%","7","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21033","Value of food imports in total merchandise exports (percent) (3-year average)","20122014","2012-2014","%","7","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21033","Value of food imports in total merchandise exports (percent) (3-year average)","20132015","2013-2015","%","7","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21033","Value of food imports in total merchandise exports (percent) (3-year average)","20142016","2014-2016","%","7","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21033","Value of food imports in total merchandise exports (percent) (3-year average)","20152017","2015-2017","%","7","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21033","Value of food imports in total merchandise exports (percent) (3-year average)","20162018","2016-2018","%","7","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21033","Value of food imports in total merchandise exports (percent) (3-year average)","20172019","2017-2019","%","7","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21033","Value of food imports in total merchandise exports (percent) (3-year average)","20182020","2018-2020","%","7","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21033","Value of food imports in total merchandise exports (percent) (3-year average)","20192021","2019-2021","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","380","Italy","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2000","2000","index","0.92","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2002","2002","index","0.84","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2003","2003","index","0.43","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2004","2004","index","0.27","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2005","2005","index","0.49","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2006","2006","index","0.53","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2007","2007","index","0.45","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2008","2008","index","0.55","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2009","2009","index","0.35","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2010","2010","index","0.47","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2011","2011","index","0.5","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2012","2012","index","0.51","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2013","2013","index","0.5","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2014","2014","index","0.46","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2015","2015","index","0.38","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2016","2016","index","0.37","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2017","2017","index","0.31","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2018","2018","index","0.34","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2019","2019","index","0.4","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2020","2020","index","0.44","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6127","Value","21030","Per capita food production variability (constant 2014-2016 thousand int$ per capita)","2000","2000","1000 I$","","O","Missing value",""
"FS","Suite of Food Security Indicators","380","Italy","6127","Value","21030","Per capita food production variability (constant 2014-2016 thousand int$ per capita)","2001","2001","1000 I$","20.6","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6127","Value","21030","Per capita food production variability (constant 2014-2016 thousand int$ per capita)","2002","2002","1000 I$","21.3","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6127","Value","21030","Per capita food production variability (constant 2014-2016 thousand int$ per capita)","2003","2003","1000 I$","25.6","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6127","Value","21030","Per capita food production variability (constant 2014-2016 thousand int$ per capita)","2004","2004","1000 I$","35.8","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6127","Value","21030","Per capita food production variability (constant 2014-2016 thousand int$ per capita)","2005","2005","1000 I$","35.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6127","Value","21030","Per capita food production variability (constant 2014-2016 thousand int$ per capita)","2006","2006","1000 I$","36.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6127","Value","21030","Per capita food production variability (constant 2014-2016 thousand int$ per capita)","2007","2007","1000 I$","36.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6127","Value","21030","Per capita food production variability (constant 2014-2016 thousand int$ per capita)","2008","2008","1000 I$","34.7","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6127","Value","21030","Per capita food production variability (constant 2014-2016 thousand int$ per capita)","2009","2009","1000 I$","20.6","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6127","Value","21030","Per capita food production variability (constant 2014-2016 thousand int$ per capita)","2010","2010","1000 I$","17.9","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6127","Value","21030","Per capita food production variability (constant 2014-2016 thousand int$ per capita)","2011","2011","1000 I$","17.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6127","Value","21030","Per capita food production variability (constant 2014-2016 thousand int$ per capita)","2012","2012","1000 I$","14.7","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6127","Value","21030","Per capita food production variability (constant 2014-2016 thousand int$ per capita)","2013","2013","1000 I$","12.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6127","Value","21030","Per capita food production variability (constant 2014-2016 thousand int$ per capita)","2014","2014","1000 I$","15.6","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6127","Value","21030","Per capita food production variability (constant 2014-2016 thousand int$ per capita)","2015","2015","1000 I$","23.1","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6127","Value","21030","Per capita food production variability (constant 2014-2016 thousand int$ per capita)","2016","2016","1000 I$","22.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6127","Value","21030","Per capita food production variability (constant 2014-2016 thousand int$ per capita)","2017","2017","1000 I$","21.4","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6127","Value","21030","Per capita food production variability (constant 2014-2016 thousand int$ per capita)","2018","2018","1000 I$","21.4","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6127","Value","21030","Per capita food production variability (constant 2014-2016 thousand int$ per capita)","2019","2019","1000 I$","21.9","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6127","Value","21030","Per capita food production variability (constant 2014-2016 thousand int$ per capita)","2020","2020","1000 I$","","O","Missing value",""
"FS","Suite of Food Security Indicators","380","Italy","6127","Value","21030","Per capita food production variability (constant 2014-2016 thousand int$ per capita)","2021","2021","1000 I$","","O","Missing value",""
"FS","Suite of Food Security Indicators","380","Italy","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2000","2000","kcal/capita/day","38","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2001","2001","kcal/capita/day","33","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2002","2002","kcal/capita/day","31","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2003","2003","kcal/capita/day","27","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2004","2004","kcal/capita/day","38","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2005","2005","kcal/capita/day","30","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2006","2006","kcal/capita/day","39","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2007","2007","kcal/capita/day","33","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2008","2008","kcal/capita/day","36","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2009","2009","kcal/capita/day","40","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2010","2010","kcal/capita/day","48","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2011","2011","kcal/capita/day","24","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2012","2012","kcal/capita/day","21","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2013","2013","kcal/capita/day","19","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2014","2014","kcal/capita/day","12","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2015","2015","kcal/capita/day","50","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2016","2016","kcal/capita/day","60","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2017","2017","kcal/capita/day","61","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2018","2018","kcal/capita/day","51","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2019","2019","kcal/capita/day","11","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2020","2020","kcal/capita/day","24","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2021","2021","kcal/capita/day","","O","Missing value",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2000","2000","%","94.8","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2001","2001","%","95","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2002","2002","%","95.2","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2003","2003","%","95.4","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2004","2004","%","95.6","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2005","2005","%","95.9","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2006","2006","%","96.1","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2007","2007","%","96.1","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2008","2008","%","96.1","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2009","2009","%","96","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2010","2010","%","96","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2011","2011","%","96","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2012","2012","%","95.9","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2013","2013","%","95.9","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2014","2014","%","95.9","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2015","2015","%","95.8","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2016","2016","%","95.8","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2017","2017","%","95.8","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2018","2018","%","95.8","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2019","2019","%","95.8","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2020","2020","%","95.8","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2000","2000","%","99","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2001","2001","%","99","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2002","2002","%","99","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2003","2003","%","99","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2004","2004","%","99","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2005","2005","%","99","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2006","2006","%","99","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2007","2007","%","99","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2008","2008","%","99","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2009","2009","%","99","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2010","2010","%","99","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2011","2011","%","99","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2012","2012","%","99","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2013","2013","%","99","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2014","2014","%","99","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2015","2015","%","99","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2016","2016","%","99","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2017","2017","%","99","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2018","2018","%","99","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2019","2019","%","99","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2020","2020","%","99","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21046","Percentage of population using safely managed sanitation services (Percent)","2000","2000","%","95.6","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21046","Percentage of population using safely managed sanitation services (Percent)","2001","2001","%","95.6","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21046","Percentage of population using safely managed sanitation services (Percent)","2002","2002","%","95.6","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21046","Percentage of population using safely managed sanitation services (Percent)","2003","2003","%","95.6","X","Figure from international organizations",""
